generated_smiles,valid,canonical_smiles,novel_vs_training,desc_mol_weight,desc_logp,desc_tpsa,desc_hbd,desc_hba,desc_rotatable_bonds,desc_ring_count,desc_aromatic_ring_count,desc_heavy_atom_count,desc_fraction_csp3,qed,lipinski_mw_violation,lipinski_logp_violation,lipinski_hbd_violation,lipinski_hba_violation,lipinski_violations,lipinski_compliant,predicted_logS,predicted_solubility_mol_L,n_descriptors_outside_esol_range,inside_esol_descriptor_range,basic_candidate,qed_score,solubility_score,lipinski_score,multiobjective_score,pareto_front,overall_rank
NC(=O)c1ccccc1NC(=O)CCc1ccc2c(c1)OCCO2,True,NC(=O)c1ccccc1NC(=O)CCc1ccc2c(c1)OCCO2,True,326.35200000000003,2.128,90.65,2,4,5,3,2,24,0.2222222222222222,0.8804129232975745,False,False,False,False,0,True,-4.110483999999993,7.753825089807127e-05,0,True,True,0.7933532658693653,0.374770009199632,1.0,0.6881784728610856,False,2894
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2C#N)cc1,True,CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(Cl)c2C#N)cc1,True,349.79900000000004,2.970880000000001,99.06,2,4,4,2,2,23,0.0666666666666666,0.8858106832146668,False,False,False,False,0,True,-4.148219999999999,7.108533263712535e-05,0,True,True,0.8132474701011959,0.34889604415823366,1.0,0.68807497700092,False,2895
CC(C(=O)NCc1cccc(-n2cccn2)c1)N1CCCCCC1=O,True,CC(C(=O)NCc1cccc(-n2cccn2)c1)N1CCCCCC1=O,True,340.42700000000025,2.2796000000000003,67.23,1,3,5,3,2,25,0.4210526315789473,0.9078930160853566,False,False,False,False,0,True,-4.307553583333323,4.925455692372652e-05,0,True,True,0.889489420423183,0.25057497700091996,1.0,0.6879714811407543,False,2896
Cc1ccc(S(=O)(=O)N(CC(C)C)C(C)C)cc1,True,Cc1ccc(S(=O)(=O)N(CC(C)C)C(C)C)cc1,True,269.41,3.050120000000001,37.38,0,2,5,1,1,18,0.5714285714285714,0.8236032641543436,False,False,False,False,0,True,-3.4577039999999952,0.0003485748105486,0,True,True,0.5377184912603495,0.702851885924563,1.0,0.6879714811407543,False,2897
CC(C)Cc1c(C#N)nnn1CC(O)COc1ccccc1,True,CC(C)Cc1c(C#N)nnn1CC(O)COc1ccccc1,True,300.362,1.78818,83.96000000000001,1,5,7,2,2,22,0.4375,0.8424178570812917,False,False,False,False,0,True,-3.738127000000007,0.0001827565706048,0,True,True,0.6145354185832567,0.6040708371665133,1.0,0.6879657313707452,False,2898
CCC(=O)N1CCc2ccc(C(=O)NCCc3ccccn3)cc2C1,True,CCC(=O)N1CCc2ccc(C(=O)NCCc3ccccn3)cc2C1,True,337.42300000000006,2.3488000000000007,62.3,1,3,5,3,2,25,0.35,0.9108653753705004,False,False,False,False,0,True,-4.334119583333325,4.633193268230753e-05,0,True,True,0.9013339466421343,0.23516559337626494,1.0,0.6879082336706532,False,2899
CN(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1)CCCN2,True,CN(Cc1ccc(F)cc1)C(=O)c1ccc2c(c1)CCCN2,True,298.36100000000005,3.456000000000002,32.34,1,2,3,3,2,22,0.2777777777777778,0.9409519113138876,False,False,False,False,0,True,-4.524400666666672,2.989505338750742e-05,0,True,True,0.985050597976081,0.12752989880404783,1.0,0.6879082336706532,False,2900
CCN(Cc1ccccc1)C(=O)c1cc(COC)on1,True,CCN(Cc1ccccc1)C(=O)c1cc(COC)on1,True,274.31999999999994,2.4833000000000007,55.57000000000001,0,4,6,2,2,20,0.3333333333333333,0.8117222932288226,False,False,False,False,0,True,-3.2623689999999983,0.0005465513860408,0,True,True,0.4956301747930083,0.7567847286108556,1.0,0.6879082336706532,False,2901
CC1(C)c2ccccc2N(CCCc2cnccn2)C1=O,True,CC1(C)C(=O)N(CCCc2cnccn2)c2ccccc21,True,281.35900000000004,2.733600000000001,46.09,0,3,4,3,2,21,0.3529411764705882,0.8653578849450188,False,False,False,False,0,True,-3.9818179999999943,0.0001042754325404,0,True,True,0.7264259429622815,0.45986660533578655,1.0,0.687844986200552,False,2902
CCS(=O)(=O)NC(C(=O)NC1CC1)c1ccc(Cl)c(C)c1,True,CCS(=O)(=O)NC(C(=O)NC1CC1)c1ccc(Cl)c(C)c1,True,330.83700000000005,1.90742,75.27,2,3,6,2,1,21,0.5,0.8362445586515557,False,False,False,False,0,True,-3.6657182500000074,0.0002159144707241,0,True,True,0.5876264949402024,0.6381094756209752,1.0,0.6877702391904323,False,2903
Cc1ccc(SC(C)C(=O)NCCn2cccn2)cc1,True,Cc1ccc(SC(C)C(=O)NCCn2cccn2)cc1,True,289.404,2.4885200000000003,46.92,1,3,6,2,2,20,0.3333333333333333,0.8311449798916486,False,False,False,False,0,True,-3.5819090000000005,0.0002618731667312,0,True,True,0.5664673413063478,0.6652483900643974,1.0,0.6877472401103956,False,2904
CC(C)c1nc(CCN2CCCN(S(C)(=O)=O)CC2)cs1,True,CC(C)c1nc(CCN2CCCN(S(C)(=O)=O)CC2)cs1,True,331.50700000000006,1.7763000000000002,53.510000000000005,0,5,5,2,1,21,0.7857142857142857,0.8251360082913337,False,False,False,False,0,True,-3.486504000000004,0.000326209045884,0,True,True,0.5428932842686293,0.6951471941122355,1.0,0.6876034958601656,False,2905
COCC(=O)OCC(=O)Nc1ccc(C)c(-n2cncn2)c1,True,COCC(=O)OCC(=O)Nc1ccc(C)c(-n2cncn2)c1,True,304.30600000000004,0.7038199999999994,95.34,1,6,6,2,2,22,0.2857142857142857,0.7894608535845622,False,False,False,False,0,True,-2.7306819999999945,0.0018591652786478,0,True,True,0.39293928242870285,0.8877644894204232,1.0,0.6875402483900643,False,2906
CCN(Cc1ccccc1)C(=O)CCNC(C)C,True,CCN(Cc1ccccc1)C(=O)CCNC(C)C,True,248.36999999999995,2.4232000000000005,32.34,1,2,7,1,1,18,0.5333333333333333,0.8034768720332622,False,False,False,False,0,True,-3.0981276666666666,0.0007977601405413,0,True,True,0.4612465501379945,0.7997930082796688,1.0,0.6874885004599816,False,2907
O=C(Cn1nccnc1=O)N(CCO)Cc1ccccc1,True,O=C(Cn1nccnc1=O)N(CCO)Cc1ccccc1,True,288.307,-0.3405999999999993,88.32,1,5,6,2,2,21,0.2857142857142857,0.7853116148511711,False,False,False,False,0,True,-2.629412999999996,0.0023473994581579,0,True,True,0.3739650413983441,0.9119135234590616,1.0,0.6874540018399264,False,2908
CC(C)S(=O)(=O)N1CC2CC(=O)N(C(C)C3CC3)C2C1,True,CC(C1CC1)N1C(=O)CC2CN(S(=O)(=O)C(C)C)CC21,True,300.4240000000001,1.0557999999999998,57.690000000000005,0,3,4,3,0,20,0.9285714285714286,0.7797552640424913,False,False,False,False,0,True,-2.457181233333337,0.0034899464781533,0,True,True,0.35050597976080955,0.9419273229070837,1.0,0.6874022539098437,False,2909
CC(C)c1nc(C)cc(NC(=O)Cc2cccc(F)c2)n1,True,Cc1cc(NC(=O)Cc2cccc(F)c2)nc(C(C)C)n1,True,287.338,3.228720000000002,54.88,1,3,4,2,2,21,0.3125,0.9389403574143158,False,False,False,False,0,True,-4.513231066666668,3.0673895475191905e-05,0,True,True,0.9798758049678012,0.13247470101195952,1.0,0.6873102575896963,False,2910
Nc1ccc(S(C)(=O)=O)cc1C(=O)NC1CC1,True,CS(=O)(=O)c1ccc(N)c(C(=O)NC2CC2)c1,True,254.311,0.5644999999999999,89.25999999999999,2,4,3,2,1,17,0.3636363636363636,0.7714156897757556,False,False,False,False,0,True,-2.186743999999997,0.0065051302992098,0,True,True,0.3191122355105796,0.9819457221711132,1.0,0.6872815087396504,False,2911
CC1CCCC(CNC(=O)c2cncc(N(C)C)c2)C(C)C1=O,True,CC1CCCC(CNC(=O)c2cncc(N(C)C)c2)C(C)C1=O,True,317.43300000000005,2.5188000000000006,62.3,1,4,4,2,1,23,0.6111111111111112,0.8668843658056288,False,False,False,False,0,True,-4.0002315833333375,9.994669018162292e-05,0,True,True,0.7332106715731371,0.4495170193192272,1.0,0.6872757589696412,False,2912
Cc1cccc(C(=O)Nc2ccc(C(=O)N(CC)C3CC3)cc2)c1,True,CCN(C(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1)C1CC1,True,322.4080000000001,3.871820000000003,49.41,1,2,5,3,2,24,0.3,0.9081634166245538,False,False,False,False,0,True,-4.315302000000005,4.838358004998191e-05,0,True,True,0.890984360625575,0.24666513339466423,1.0,0.6872757589696412,False,2913
CCCNC(=O)C(C)Sc1nc2nc[nH]c(=O)c2cc1C,True,CCCNC(=O)C(C)Sc1nc2nc[nH]c(=O)c2cc1C,True,306.3910000000001,1.6333200000000003,87.74000000000001,2,5,5,2,2,21,0.4285714285714285,0.8198435877965604,False,False,False,False,0,True,-3.393144,0.0004044417677944,0,True,True,0.5227690892364305,0.7199862005519779,1.0,0.6872412603495861,False,2914
CC(O)(CC(=O)N1CCCCC1)C(=O)NCC1CC1,True,CC(O)(CC(=O)N1CCCCC1)C(=O)NCC1CC1,True,268.357,0.6661999999999995,69.64,2,3,5,2,0,19,0.8571428571428571,0.7695830697082054,False,False,False,False,0,True,-2.079188349999997,0.0083331970223245,0,True,True,0.312442502299908,0.9903403863845446,1.0,0.6872182612695492,False,2915
Cc1cn(-c2ccc(S(=O)(=O)N3CCN(C)C(=O)CC3)nc2)c(C)c1,True,Cc1cc(C)n(-c2ccc(S(=O)(=O)N3CCC(=O)N(C)CC3)nc2)c1,True,362.4550000000001,1.34194,75.51,0,4,3,3,2,25,0.4117647058823529,0.8257579910199131,False,False,False,False,0,True,-3.5019906666666665,0.0003147815962439,0,True,True,0.5453081876724931,0.6907773689052438,1.0,0.6871607635694572,False,2916
c1ccc(OC2CSc3nnnn3C2)cc1,True,c1ccc(OC2CSc3nnnn3C2)cc1,True,234.284,1.2263999999999995,52.830000000000005,0,5,2,3,2,16,0.3,0.781828242487188,False,False,False,False,0,True,-2.5276718666666698,0.0029670723289429,0,True,True,0.3584406623735051,0.9308877644894205,1.0,0.6871090156393744,False,2917
CN(CC(=O)NCC1CN2CCCCCC21)S(C)(=O)=O,True,CN(CC(=O)NCC1CN2CCCCCC12)S(C)(=O)=O,True,303.428,-0.1315999999999988,69.72,1,4,5,2,0,20,0.9230769230769232,0.7679112894911151,False,False,False,False,0,True,-1.902232666666665,0.0125247000340784,0,True,True,0.3063477460901564,0.9978150873965042,1.0,0.6870917663293468,False,2918
CC(NC(=O)NCc1cscn1)C1CCCN(C(=O)C2CC2)C1,True,CC(NC(=O)NCc1cscn1)C1CCCN(C(=O)C2CC2)C1,True,336.4610000000001,1.9794,74.33000000000001,2,4,5,3,1,23,0.6875,0.8632795551724687,False,False,False,False,0,True,-3.971292249999997,0.0001068335721593,0,True,True,0.718836246550138,0.46745630174793007,1.0,0.6870860165593377,False,2919
COc1ccccc1NS(=O)(=O)c1ccc(Br)cc1,True,COc1ccccc1NS(=O)(=O)c1ccc(Br)cc1,True,342.21399999999994,3.258500000000001,55.4,1,3,4,2,2,19,0.0769230769230769,0.9279562948129344,False,False,False,False,0,True,-4.4613220000000045,3.4568298222473014e-05,0,True,True,0.9545768169273229,0.16432842686292548,1.0,0.6870745170193192,False,2920
Nc1ccccc1OCC(O)c1ccc2c(c1)OCCO2,True,Nc1ccccc1OCC(O)c1ccc2c(c1)OCCO2,True,287.31500000000005,2.1524,73.94000000000001,2,5,4,3,2,21,0.25,0.8428811651263596,False,False,False,False,0,True,-3.7495029999999967,0.0001780315610826,0,True,True,0.6164903403863845,0.5990110395584176,1.0,0.6870745170193192,False,2921
CC(O)c1ccc(Br)cc1Br,True,CC(O)c1ccc(Br)cc1Br,True,279.95899999999995,3.264900000000001,20.23,1,1,1,1,1,11,0.25,0.8366429723179056,False,False,False,False,0,True,-3.6777895050504985,0.00020999574497,0,True,True,0.5886614535418583,0.6338546458141674,1.0,0.6867467801287948,False,2922
COc1ccc(C(=O)Nc2nccs2)cc1OCC(F)F,True,COc1ccc(C(=O)Nc2nccs2)cc1OCC(F)F,True,314.31300000000005,3.047900000000001,60.45,1,5,6,2,2,21,0.2307692307692307,0.8900420340246884,False,False,False,False,0,True,-4.1897510000000056,6.46024516952572e-05,0,True,True,0.8317617295308187,0.32129714811407545,1.0,0.6867467801287948,False,2923
Fc1ccc(CNCCn2ccnn2)cc1,True,Fc1ccc(CNCCn2ccnn2)cc1,True,220.25100000000003,1.207,42.74,1,3,5,2,2,16,0.2727272727272727,0.7700085642948087,False,False,False,False,0,True,-2.1282683333333363,0.0074427197568233,0,True,True,0.31393744250229993,0.9870055197792088,1.0,0.6867237810487581,False,2924
O=C(CC1COc2ccccc2O1)N1CCc2ccccc2C1,True,O=C(CC1COc2ccccc2O1)N1CCc2ccccc2C1,True,309.36500000000007,2.801400000000001,38.77,0,3,2,4,2,23,0.3157894736842105,0.8560735940940494,False,False,False,False,0,True,-3.907198,0.0001238231933214,0,True,True,0.6852575896964122,0.5094296228150874,1.0,0.6866662833486661,False,2925
CCn1nc(C(=O)Nc2ccc(Br)c(Cl)c2)ccc1=O,True,CCn1nc(C(=O)Nc2ccc(Br)c(Cl)c2)ccc1=O,True,356.607,2.931400000000001,63.99,1,3,3,2,2,20,0.1538461538461538,0.919437840579268,False,False,False,False,0,True,-4.409573000000001,3.894278437773392e-05,0,True,True,0.9289328426862925,0.19583716651333946,1.0,0.6865627874885005,False,2926
COc1cc(C#N)cc(C(=O)NCc2ccccc2N)c1,True,COc1cc(C#N)cc(C(=O)NCc2ccccc2N)c1,True,281.315,2.07908,88.14,2,4,4,2,2,21,0.125,0.8397205747280195,False,False,False,False,0,True,-3.718458000000008,0.0001912238245496,0,True,True,0.6031508739650414,0.6140754369825207,1.0,0.6863442962281509,False,2927
COc1ccc(NC(=O)c2ccccc2F)cc1C,True,COc1ccc(NC(=O)c2ccccc2F)cc1C,True,259.28000000000003,3.395020000000001,38.33,1,2,3,2,2,19,0.1333333333333333,0.9170537756472236,False,False,False,False,0,True,-4.393109999999998,4.044734319278278e-05,0,True,True,0.922033118675253,0.20400183992640294,1.0,0.6863155473781049,False,2928
CC(c1ccccc1)N(C)C(=O)Nc1nccs1,True,CC(c1ccccc1)N(C)C(=O)Nc1nccs1,True,261.35,3.368000000000002,45.23,1,3,3,2,2,18,0.2307692307692307,0.9203338289641184,False,False,False,False,0,True,-4.4180933333333305,3.818621968023364e-05,0,True,True,0.9319227230910764,0.19100735970561178,1.0,0.6862178012879485,False,2929
Nc1cc(Br)ccc1C(=O)Nc1ccccn1,True,Nc1cc(Br)ccc1C(=O)Nc1ccccn1,True,292.136,2.6786000000000003,68.01,2,3,2,2,2,17,0.0,0.8361291072051893,False,False,False,False,0,True,-3.676049999999997,0.000210838539912,0,True,True,0.5871665133394665,0.6341996320147194,1.0,0.6861948022079116,False,2930
CC(C)(C)NC(=O)c1cc(-c2ccc(F)cc2F)no1,True,CC(C)(C)NC(=O)c1cc(-c2ccc(F)cc2F)no1,True,280.274,3.148100000000001,55.13,1,3,2,2,2,20,0.2857142857142857,0.9189918542788365,False,False,False,False,0,True,-4.406366566666672,3.923136628970004e-05,0,True,True,0.9269779208831647,0.19721711131554737,1.0,0.6861660533578657,False,2931
Cc1ccc(NC(=O)NCc2cccc(OCC#N)c2)cn1,True,Cc1ccc(NC(=O)NCc2cccc(OCC#N)c2)cn1,True,296.33,2.6141000000000005,87.04,2,4,5,2,2,22,0.1875,0.8875151065491735,False,False,False,False,0,True,-4.172047333333343,6.729033132097134e-05,0,True,True,0.8204921803127875,0.33394664213431463,1.0,0.6861028058877645,False,2932
CC(C)Sc1ccc(S(=O)(=O)Nc2ccncc2)cn1,True,CC(C)Sc1ccc(S(=O)(=O)Nc2ccncc2)cn1,True,309.416,2.7779000000000007,71.95,1,5,5,2,2,20,0.2307692307692307,0.8598729197682409,False,False,False,False,0,True,-3.945333000000004,0.0001134140867394,0,True,True,0.703426862925483,0.484245630174793,1.0,0.6860280588776448,False,2933
CC(NC(=O)OCCc1ccccn1)c1cccc(Cl)c1,True,CC(NC(=O)OCCc1ccccn1)c1cccc(Cl)c1,True,304.77700000000004,3.7649000000000026,51.22,1,3,5,2,2,21,0.25,0.9146344582286356,False,False,False,False,0,True,-4.376433000000007,4.203073648385333e-05,0,True,True,0.9145584176632935,0.21205151793928242,1.0,0.685769319227231,False,2934
CC(Oc1ccccc1)C(=O)N(C)C(C1CCNC1=O)C1CC1,True,CC(Oc1ccccc1)C(=O)N(C)C(C1CC1)C1CCNC1=O,True,316.40100000000007,1.827,58.64,1,3,6,3,1,23,0.5555555555555556,0.8708549975971728,False,False,False,False,0,True,-4.043447583333336,9.047996348863744e-05,0,True,True,0.7529898804047838,0.41950321987120515,1.0,0.6856715731370744,False,2935
Cc1ccc(NC(=O)C(C)(C)C)cc1S(=O)(=O)N1CCCCC1,True,Cc1ccc(NC(=O)C(C)(C)C)cc1S(=O)(=O)N1CCCCC1,True,338.4730000000002,3.1542200000000022,66.48,1,3,3,2,1,23,0.5882352941176471,0.9204308608097936,False,False,False,False,0,True,-4.420197583333332,3.800164675679825e-05,0,True,True,0.9323827046918123,0.1888224471021159,1.0,0.6856600735970562,False,2936
Brc1ccc(OCC2CCCO2)cc1,True,Brc1ccc(OCC2CCCO2)cc1,True,257.1269999999999,3.006900000000001,18.46,0,2,3,2,1,14,0.4545454545454545,0.8282099442709523,False,False,False,False,0,True,-3.554039999999997,0.0002792286650288,0,True,True,0.5546228150873965,0.6741030358785649,1.0,0.685516329346826,False,2937
CNC(=O)c1ccc(S(=O)(=O)NC2CCN(c3ncccn3)CC2)cc1,True,CNC(=O)c1ccc(S(=O)(=O)NC2CCN(c3ncccn3)CC2)cc1,True,375.45400000000006,0.7835000000000001,104.29,2,6,5,3,2,26,0.3529411764705882,0.800435503787083,False,False,False,False,0,True,-3.0342679999999977,0.0009241277253763,0,True,True,0.4449172033118675,0.8150873965041399,1.0,0.6854933302667894,False,2938
CC(NC(=O)c1cc(CC(=O)N2CCC(C)C2)ccc1F)C(C)C,True,CC1CCN(C(=O)Cc2ccc(F)c(C(=O)NC(C)C(C)C)c2)C1,True,334.4350000000001,3.010900000000001,49.41,1,2,5,2,1,24,0.5789473684210527,0.8997459772891986,False,False,False,False,0,True,-4.258727999999996,5.511527770493858e-05,0,True,True,0.8613155473781049,0.27897884084636615,1.0,0.6852345906163755,False,2939
C#CCN1CCN(C(=O)Nc2cccc3ccccc23)CC1,True,C#CCN1CCN(C(=O)Nc2cccc3ccccc23)CC1,True,293.3700000000001,2.6225000000000005,35.58,1,2,2,3,2,22,0.2777777777777778,0.8640321886593905,False,False,False,False,0,True,-3.983245000000001,0.0001039333677628,0,True,True,0.7212511499540019,0.45906163753449863,1.0,0.6852345906163753,False,2940
COc1ccc(S(=O)(=O)NCC2CN(CC)CCOCC2)c(C)c1,True,CCN1CCOCCC(CNS(=O)(=O)c2ccc(OC)cc2C)C1,True,356.48800000000017,1.6403200000000002,67.87,1,5,6,2,1,24,0.6470588235294118,0.8392309007410571,False,False,False,False,0,True,-3.7161670000000058,0.0001922352381318,0,True,True,0.5997010119595216,0.6153403863845446,1.0,0.6852345906163753,False,2941
O=C(NCc1ccc(OCc2ccc(F)cc2)cc1)N1CCCC1,True,O=C(NCc1ccc(OCc2ccc(F)cc2)cc1)N1CCCC1,True,328.38700000000017,3.7101000000000015,41.57,1,2,5,3,2,24,0.3157894736842105,0.9089223980504844,False,False,False,False,0,True,-4.330647000000002,4.670388411038532e-05,0,True,True,0.8933992640294388,0.2376954921803128,1.0,0.685223091076357,False,2942
CCc1nnc(CN2CCC(c3ccccc3)CC2)o1,True,CCc1nnc(CN2CCC(c3ccccc3)CC2)o1,True,271.364,3.0116000000000014,42.16,0,4,4,3,2,20,0.5,0.8569557128879914,False,False,False,False,0,True,-3.921586000000007,0.0001197881892353,0,True,True,0.6899724011039559,0.49862005519779207,1.0,0.6850045998160075,False,2943
Cc1ccc(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)o1,True,Cc1ccc(CNS(=O)(=O)c2ccc(C(C)(C)C)cc2)o1,True,307.415,3.3640200000000027,59.31,1,3,4,2,2,21,0.375,0.9418775297756566,False,False,False,False,0,True,-4.54859938333334,2.8274869988931865e-05,0,True,True,0.9876954921803128,0.1155703771849126,1.0,0.6849126034958601,False,2944
COc1ccccc1C(=O)NC(C)c1ccc(OC)cc1,True,COc1ccc(C(C)NC(=O)c2ccccc2OC)cc1,True,285.343,3.1948000000000016,47.56,1,3,5,2,2,21,0.2352941176470588,0.9174023984025992,False,False,False,False,0,True,-4.403948666666671,3.9450392943473295e-05,0,True,True,0.9230680772769089,0.1985970561177553,1.0,0.6848896044158234,False,2945
O=C(Nc1ccnn1C1CCOCC1)NC1CCCc2ccccc21,True,O=C(Nc1ccnn1C1CCOCC1)NC1CCCc2ccccc21,True,340.427,3.4337000000000018,68.18,2,3,3,4,2,25,0.4736842105263157,0.8992832604194766,False,False,False,False,0,True,-4.256735107142868,5.536877216159519e-05,0,True,True,0.859360625574977,0.2802437902483901,1.0,0.6847976080956762,False,2946
COc1ccc(C)c(NC(=O)C(C)c2ccccc2F)c1,True,COc1ccc(C)c(NC(=O)C(C)c2ccccc2F)c1,True,287.334,3.884920000000003,38.33,1,2,4,2,2,21,0.2352941176470588,0.9262521796216902,False,False,False,False,0,True,-4.462827800000003,3.444864943576189e-05,0,True,True,0.9500919963201472,0.16329346826126956,1.0,0.6846941122355106,False,2947
COc1cc(C(=O)NC(C)CCc2cccnc2)ccc1F,True,COc1cc(C(=O)NC(C)CCc2cccnc2)ccc1F,True,302.349,2.9804000000000013,51.22,1,3,6,2,2,22,0.2941176470588235,0.8922299169384087,False,False,False,False,0,True,-4.217169000000006,6.0650027203811154e-05,0,True,True,0.8413063477460901,0.3031278748850046,1.0,0.6846826126954921,False,2948
COCCCC(=O)Nc1ccc(Br)cc1OC,True,COCCCC(=O)Nc1ccc(Br)cc1OC,True,302.16800000000006,2.8228000000000018,47.56,1,3,6,1,1,17,0.4166666666666667,0.8220335905231051,False,False,False,False,0,True,-3.466505999999995,0.0003415812315343,0,True,True,0.5320837166513339,0.7006669733210672,1.0,0.6846711131554738,False,2949
COc1ccc(-c2cc(C(=O)NC3CC3)c(C)n2N)cc1,True,COc1ccc(-c2cc(C(=O)NC3CC3)c(C)n2N)cc1,True,285.347,2.07812,69.28,2,3,4,3,2,21,0.3125,0.8450031883989274,False,False,False,False,0,True,-3.789032999999999,0.000162542524262,0,True,True,0.6269549218031278,0.578541858325667,1.0,0.6846193652253909,False,2950
CC(=O)c1csc(NC(=O)NC2CCCCC2)n1,True,CC(=O)c1csc(NC(=O)NC2CCCCC2)n1,True,267.3539999999999,2.799900000000001,71.09,2,4,3,2,1,18,0.5833333333333334,0.827159893696906,False,False,False,False,0,True,-3.5453870000000047,0.00028484788555,0,True,True,0.5508279668813247,0.6764029438822448,1.0,0.6846136154553818,False,2951
COC(=O)Nc1nc(-c2cc(F)ccc2OC(F)F)cs1,True,COC(=O)Nc1nc(-c2cc(F)ccc2OC(F)F)cs1,True,318.276,3.728900000000001,60.45,1,5,4,2,2,21,0.1666666666666666,0.9329222716216484,False,False,False,False,0,True,-4.496939600000007,3.184640398421248e-05,0,True,True,0.9665363385464582,0.14190432382704693,1.0,0.6846078656853727,False,2952
O=C(Cn1cc(Cl)cn1)N1CCCCC1,True,O=C(Cn1cc(Cl)cn1)N1CCCCC1,True,227.69499999999996,1.549,38.13,0,2,2,2,1,15,0.6,0.7690650919836974,False,False,False,False,0,True,-2.1521486666666685,0.0070445188137519,0,True,True,0.3107175712971481,0.984935602575897,1.0,0.6845503679852806,False,2953
CCOC(=O)c1ccc(C(=O)Nc2cccc(C)n2)s1,True,CCOC(=O)c1ccc(C(=O)Nc2cccc(C)n2)s1,True,290.344,2.880520000000001,68.29,1,5,4,2,2,20,0.2142857142857142,0.8790928605834112,False,False,False,False,0,True,-4.114753000000007,7.677980415282626e-05,0,True,True,0.7871435142594296,0.3720101195952162,1.0,0.684418123275069,False,2954
CCn1nc(C)c(C(=O)NCC(=O)c2ccc(F)cc2)c1C#N,True,CCn1nc(C)c(C(=O)NCC(=O)c2ccc(F)cc2)c1C#N,True,314.32,1.8349,87.78,1,4,5,2,2,23,0.25,0.8529252024848976,False,False,False,False,0,True,-3.882644000000003,0.0001310255525955,0,True,True,0.6685832566697332,0.5243790248390064,1.0,0.6843951241950321,False,2955
Cc1ccc(NC(=O)Nc2ccc(CN3CCOCC3)o2)cc1F,True,Cc1ccc(NC(=O)Nc2ccc(CN3CCOCC3)o2)cc1F,True,333.3630000000001,3.203320000000001,66.74000000000001,2,4,4,3,2,24,0.3529411764705882,0.901577455401083,False,False,False,False,0,True,-4.276382440476199,5.291972266476272e-05,0,True,True,0.8664903403863845,0.26966421343146274,1.0,0.684303127874885,False,2956
Cc1cc(C)nc(-n2nc(C(C)(C)C)nc2C(C)C)c1N,True,Cc1cc(C)c(N)c(-n2nc(C(C)(C)C)nc2C(C)C)n1,True,287.411,3.2822400000000016,69.62,1,4,2,2,2,21,0.5625,0.9198673546362768,False,False,False,False,0,True,-4.4236425428571495,3.770139822819053e-05,0,True,True,0.9304277828886844,0.187442502299908,1.0,0.6842973781048758,False,2957
CC1CCCN(C(=O)C(C#N)c2nc3ccccc3o2)C1,True,CC1CCCN(C(=O)C(C#N)c2nc3ccccc3o2)C1,True,283.3310000000001,2.693480000000001,70.13,0,4,2,3,2,21,0.4375,0.8492569940658484,False,False,False,False,0,True,-3.842029142857149,0.0001438702032487,0,True,True,0.6494940202391905,0.5485280588776449,1.0,0.6842571297148115,False,2958
COc1cc(CNC(=O)Cc2ccc(C)cc2)ccc1OC,True,COc1ccc(CNC(=O)Cc2ccc(C)cc2)cc1OC,True,299.37000000000006,2.871120000000001,47.56,1,3,6,2,2,22,0.2777777777777778,0.891960206100321,False,False,False,False,0,True,-4.216688333333338,6.07171903527591e-05,0,True,True,0.8401563937442502,0.3033578656853726,1.0,0.684245630174793,False,2959
O=C(Cc1ccc(F)cc1Cl)N1CCc2ncccc2C1,True,O=C(Cc1ccc(F)cc1Cl)N1CCc2ncccc2C1,True,304.752,3.001500000000001,33.2,0,2,2,3,2,21,0.25,0.8543206864533354,False,False,False,False,0,True,-3.8973959999999983,0.0001266496517664,0,True,True,0.6757129714811407,0.514719411223551,1.0,0.6842226310947561,False,2960
Cc1ccc(C(C)NS(=O)(=O)c2ccccc2Cl)s1,True,Cc1ccc(C(C)NS(=O)(=O)c2ccccc2Cl)s1,True,315.847,3.7494200000000015,46.17,1,3,4,2,2,19,0.2307692307692307,0.9336572183427136,False,False,False,False,0,True,-4.502494000000009,3.1441698582705415e-05,0,True,True,0.968491260349586,0.13822447102115915,1.0,0.6841996320147194,False,2961
Cc1csc(=O)n1CCC(=O)N1CCCC1CN1CCOCC1,True,Cc1csc(=O)n1CCC(=O)N1CCCC1CN1CCOCC1,True,339.4610000000001,0.93152,54.78,0,5,5,3,1,23,0.75,0.8008677585111976,False,False,False,False,0,True,-3.066012,0.0008589897864125,0,True,True,0.44790708371665133,0.8074977000919963,1.0,0.6841823827046918,False,2962
CC(C)C1OCCCC12CCN(C(=O)C1CCCCC1O)C2O,True,CC(C)C1OCCCC12CCN(C(=O)C1CCCCC1O)C2O,True,325.449,1.9096,70.0,2,4,2,3,0,23,0.9444444444444444,0.813540041519226,False,False,False,False,0,True,-3.319230000000001,0.0004794794516702,0,True,True,0.5012649494020239,0.7388454461821528,1.0,0.6841651333946642,False,2963
