compound_id,smiles,measured_logS,valid_smiles,canonical_smiles,fragment_count,multi_fragment,formal_charge,molecular_weight,heavy_atom_count
chlorothiazide,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05,True,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1,False,0,295.72900000000004,17
5-Methyl-5-ethylbarbituric acid,O=C1NC(=O)NC(=O)C1(C)CC,-1.228,True,CCC1(C)C(=O)NC(=O)NC1=O,1,False,0,170.16799999999998,12
2-Phenoxyethanol,OCCOc1ccccc1,-0.7,True,OCCOc1ccccc1,1,False,0,138.16599999999997,10
Diphenylmethane,C(c1ccccc1)c2ccccc2,-4.08,True,c1ccc(Cc2ccccc2)cc1,1,False,0,168.239,13
3-Octanol,CCCCCC(O)CC,-1.98,True,CCCCCC(O)CC,1,False,0,130.23099999999997,9
Flumetralin,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.78,True,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,False,0,421.7340000000001,28
Propazine,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.43,True,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,1,False,0,229.71500000000003,15
2-Methylpentanol,CCCC(C)CO,-1.11,True,CCCC(C)CO,1,False,0,102.17699999999999,7
2-Methyl-2-hexanol,CCCCC(C)(C)O,-1.08,True,CCCCC(C)(C)O,1,False,0,116.20399999999998,8
Ethylbenzene,CCc1ccccc1,-2.77,True,CCc1ccccc1,1,False,0,106.16799999999996,8
5-(3-Methyl-2-butenyl)-5-ethylbarbital,O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253,True,CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,1,False,0,224.25999999999996,16
Heptachlor,ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317,True,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,1,False,0,373.3209999999999,17
butallylonal,CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O ,-2.647,True,C=C(Br)CC1(C(C)CC)C(=O)NC(=O)NC1=O,1,False,0,303.156,17
Fenpropathrin,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025,True,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,1,False,0,349.43000000000006,26
Methoprene,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.19,True,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1,False,0,310.47800000000007,22
Ethyl propionate,CCOC(=O)CC,-0.66,True,CCOC(=O)CC,1,False,0,102.133,7
Prometryn,CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1,True,CSc1nc(NC(C)C)nc(NC(C)C)n1,1,False,0,241.364,16
Buturon,CC(C#C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9,True,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,1,False,0,236.702,16
"2,3-Dimethylnaphthalene",Cc1cc2ccccc2cc1C,-4.72,True,Cc1cc2ccccc2cc1C,1,False,0,156.22799999999998,12
"2,4',5-PCB",Clc1ccc(cc1)c2cc(Cl)ccc2Cl ,-6.25,True,Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,1,False,0,257.547,15
"2,3',4,4',5-PCB",Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.39,True,Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,1,False,0,360.88200000000006,18
2-cyanoguanidine,NC(N)=NC#N ,-0.31,True,N#CN=C(N)N,1,False,0,84.082,6
Chloropicrin,ClC(Cl)(Cl)N(=O)=O,-2.0,True,O=[N+]([O-])C(Cl)(Cl)Cl,1,False,0,164.375,7
"2,6-PCB",Clc1cccc(Cl)c1c2ccccc2 ,-5.21,True,Clc1cccc(Cl)c1-c1ccccc1,1,False,0,223.102,14
p-Methoxybenzaldehyde,COc1ccc(C=O)cc1,-1.49,True,COc1ccc(C=O)cc1,1,False,0,136.14999999999998,10
4-Nitroacetanilide,CC(=O)Nc1ccc(cc1)N(=O)=O,-2.692,True,CC(=O)Nc1ccc([N+](=O)[O-])cc1,1,False,0,180.16299999999998,13
Ethyl heptanoate,CCCCCCC(=O)OCC,-2.74,True,CCCCCCC(=O)OCC,1,False,0,158.24099999999999,11
p-Hydroxyacetanilide,CC(=O)Nc1ccc(O)cc1,-1.03,True,CC(=O)Nc1ccc(O)cc1,1,False,0,151.165,11
indazole,c2ccc1[nH]ncc1c2 ,-2.16,True,c1ccc2[nH]ncc2c1,1,False,0,118.13899999999998,9
triamcinolone acetonide,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO ,-4.31,True,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1,False,0,434.50400000000025,31
guanine,Nc2nc1[nH]cnc1c(=O)[nH]2 ,-3.583,True,Nc1nc2[nH]cnc2c(=O)[nH]1,1,False,0,151.129,11
Methyl acetate,COC(=O)C,0.46,True,COC(C)=O,1,False,0,74.07900000000001,5
Stanolone,CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O ,-4.743,True,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,1,False,0,290.44699999999995,21
1-Hexene-3-ol,CCCC(O)C=C,-0.59,True,C=CC(O)CCC,1,False,0,100.16099999999999,7
norbormide,OC(C1=CC2C5C(C1C2=C(c3ccccc3)c4ccccn4)C(=O)NC5=O)(c6ccccc6)c7ccccn7 ,-3.931,True,O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,1,False,0,511.5810000000002,39
Dibutyl ether ,CCCCOCCCC,-1.85,True,CCCCOCCCC,1,False,0,130.231,9
1-Dodecanol,CCCCCCCCCCCCO,-4.8,True,CCCCCCCCCCCCO,1,False,0,186.33899999999997,13
RTI 6,CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23 ,-3.36,True,CCN1c2nc(N(C)CCO)ccc2NC(=O)c2cccnc21,1,False,0,313.36100000000005,23
2-Methyl-2-pentanol,CCCC(C)(C)O,-0.49,True,CCCC(C)(C)O,1,False,0,102.17699999999998,7
Flucytosine,Nc1nc(=O)[nH]cc1F,-0.972,True,Nc1nc(=O)[nH]cc1F,1,False,0,129.09399999999997,9
stadacaine,CCCCOc1ccc(C(=O)OCC)c(c1)N(CC)CC ,-3.84,True,CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,1,False,0,293.40700000000004,21
2-Methyl-2-heptanol,CCCCCC(C)(C)O,-1.72,True,CCCCCC(C)(C)O,1,False,0,130.231,9
Hexamethylbenzene,Cc1c(C)c(C)c(C)c(C)c1C,-5.23,True,Cc1c(C)c(C)c(C)c(C)c1C,1,False,0,162.27599999999998,12
Thymol,CC(C)c1ccc(C)cc1O,-2.22,True,Cc1ccc(C(C)C)c(O)c1,1,False,0,150.22099999999998,11
Pteridine,c2cnc1ncncc1n2,0.02,True,c1cnc2ncncc2n1,1,False,0,132.12599999999998,10
Parathion,CCOP(=S)(OCC)Oc1ccc(cc1)N(=O)=O,-4.66,True,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,1,False,0,291.26500000000004,18
Methane,C,-0.9,True,C,1,False,0,16.043,1
indoline,c2ccc1NCCc1c2 ,-1.04,True,c1ccc2c(c1)CCN2,1,False,0,119.16699999999999,9
1-Nitronapthalene,O=N(=O)c1cccc2ccccc12,-3.54,True,O=[N+]([O-])c1cccc2ccccc12,1,False,0,173.171,13
3-Methyl-2-pentanone,CCC(C)C(=O)C,-0.67,True,CCC(C)C(C)=O,1,False,0,100.16099999999999,7
isoguanine,Nc1nc(O)nc2nc[nH]c12 ,-3.401,True,Nc1nc(O)nc2nc[nH]c12,1,False,0,151.129,11
bromadiolone,OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5 ,-4.445,True,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,1,False,0,527.4140000000002,35
Nitromethane,CN(=O)=O,0.26,True,C[N+](=O)[O-],1,False,0,61.040000000000006,4
Triallate,CC(C)N(C(C)C)C(=O)SCC(Cl)=C(Cl)Cl,-4.88,True,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1,False,0,304.66999999999996,16
"1,5-Hexadiene ",C=CCCC=C,-2.68,True,C=CCCC=C,1,False,0,82.14599999999999,6
Indole,c2ccc1[nH]ccc1c2,-1.52,True,c1ccc2[nH]ccc2c1,1,False,0,117.15099999999997,9
Androstenedione,CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.69,True,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,1,False,0,286.415,21
1-Hexene,CCCCC=C,-3.23,True,C=CCCCC,1,False,0,84.16199999999999,6
Xipamide,Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.79,True,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,1,False,0,354.8150000000001,23
Ethylcyclohexane,CCC1CCCCC1,-4.25,True,CCC1CCCCC1,1,False,0,112.21600000000001,8
2-Nonanone,CCCCCCCC(=O)C,-2.58,True,CCCCCCCC(C)=O,1,False,0,142.242,10
Mebendazole,COC(=O)Nc2nc1ccc(cc1[nH]2)C(=O)c3ccccc3,-3.88,True,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,1,False,0,295.298,22
Chloropham,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,True,CC(C)OC(=O)Nc1cccc(Cl)c1,1,False,0,213.66400000000002,14
RTI 12,CCN2c1nc(Cl)ccc1N(C)C(=O)c3cccnc23 ,-4.114,True,CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21,1,False,0,288.73800000000006,20
Carbaryl,CNC(=O)Oc1cccc2ccccc12,-3.224,True,CNC(=O)Oc1cccc2ccccc12,1,False,0,201.225,15
Ethyne,C#C,0.29,True,C#C,1,False,0,26.037999999999997,2
"3,5-Dimethylpyridine",Cc1cncc(C)c1,0.38,True,Cc1cncc(C)c1,1,False,0,107.15599999999998,8
"1,4-Cyclohexadiene",C1C=CCC=C1,-2.06,True,C1=CCC=CC1,1,False,0,80.12999999999998,6
Mecarbam,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518,True,CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,1,False,0,329.3800000000001,19
1-Phenylethanol,CC(O)c1ccccc1,-0.92,True,CC(O)c1ccccc1,1,False,0,122.16699999999996,9
"1,2-Dichloropropane",CC(Cl)CCl,-1.6,True,CC(Cl)CCl,1,False,0,112.98700000000001,5
2-Ethyl-2-hexanal,CCCC=C(CC)C=O,-2.46,True,CCCC=C(C=O)CC,1,False,0,126.19899999999998,9
Disulfoton,CCOP(=S)(OCC)SCCSCC,-4.23,True,CCOP(=S)(OCC)SCCSCC,1,False,0,274.413,14
methyltestosterone acetate,CC(=O)OC3(C)CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-5.284,True,CC(=O)OC1(C)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,1,False,0,344.4950000000001,25
"2,4,6-PCB",Clc1ccc(cc1)c2c(Cl)cccc2Cl ,-6.14,True,Clc1ccc(-c2c(Cl)cccc2Cl)cc1,1,False,0,257.547,15
difluron,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-6.02,True,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,1,False,0,310.687,21
Triclosan,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.46,True,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1,False,0,289.54499999999996,17
diisooctyl phthalate,c1(C(=O)OCCCCCC(C)(C))c(C(=O)OCCCCCC(C)(C))cccc1,-6.6370000000000005,True,CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,1,False,0,390.5640000000002,28
Corticosterone,CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1C(=O)CO,-3.24,True,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,1,False,0,346.46700000000016,25
"1,3,5-Trimethylbenzene ",Cc1cc(C)cc(C)c1,-3.4,True,Cc1cc(C)cc(C)c1,1,False,0,120.19499999999998,9
dioctyl phthalate,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC ,-5.115,True,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,1,False,0,390.56400000000036,28
1-Pentadecanol,CCCCCCCCCCCCCCCO,-6.35,True,CCCCCCCCCCCCCCCO,1,False,0,228.41999999999993,16
"2,2',6,6'-PCB",Clc1cccc(Cl)c1c2c(Cl)cccc2Cl ,-7.39,True,Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,1,False,0,291.99199999999996,16
"5,5-Dimethylbarbituric acid",O=C1NC(=O)NC(=O)C1(C)C,-1.742,True,CC1(C)C(=O)NC(=O)NC1=O,1,False,0,156.141,11
2-Iodopropane,CC(C)I,-2.09,True,CC(C)I,1,False,0,169.993,4
"1,2-Dinitrobenzene",O=N(=O)c1ccccc1N(=O)=O,-3.1,True,O=[N+]([O-])c1ccccc1[N+](=O)[O-],1,False,0,168.10799999999995,12
3-Methyl-2-butanone,CC(C)C(=O)C,-0.12,True,CC(=O)C(C)C,1,False,0,86.13399999999999,6
Hexadecane,CCCCCCCCCCCCCCCC,-8.4,True,CCCCCCCCCCCCCCCC,1,False,0,226.44799999999992,16
"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2,-1.74,True,CC12CCC(CC1)C(C)(C)O2,1,False,0,154.253,11
Tricyclazole,Cc2cccc3sc1nncn1c23 ,-2.07,True,Cc1cccc2sc3nncn3c12,1,False,0,189.24300000000002,13
2-Octanone,CCCCCCC(=O)C,-2.05,True,CCCCCCC(C)=O,1,False,0,128.21499999999997,9
Methyl nonanoate,CCCCCCCCC(=O)OC,-3.38,True,CCCCCCCCC(=O)OC,1,False,0,172.268,12
"1,4-Difluorobenzene",Fc1ccc(F)cc1,-1.97,True,Fc1ccc(F)cc1,1,False,0,114.094,8
Thalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)c3ccccc13,-2.676,True,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1,False,0,258.233,19
Trifluralin,CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.68,True,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],1,False,0,335.28200000000004,23
Ethanol,CCO,1.1,True,CCO,1,False,0,46.069,3
Cyclopentyl-5-spirobarbituric acid,O=C2NC(=O)C1(CCCC1)C(=O)N2,-2.349,True,O=C1NC(=O)C2(CCCC2)C(=O)N1,1,False,0,182.179,13
Carbetamide,c1c(NC(=O)OC(C)C(=O)NCC)cccc1,-1.83,True,CCNC(=O)C(C)OC(=O)Nc1ccccc1,1,False,0,236.271,17
phenothrin,CC(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C ,-5.24,True,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1,False,0,350.4580000000001,26
Cycluron,CN(C)C(=O)NC1CCCCCCC1,-2.218,True,CN(C)C(=O)NC1CCCCCCC1,1,False,0,198.30999999999992,14
Mirex,ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.8,True,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,1,False,0,545.5460000000002,22
1-Bromooctane,CCCCCCCCBr,-5.06,True,CCCCCCCCBr,1,False,0,193.128,9
Benomyl,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,-4.883,True,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,1,False,0,290.323,21
aminopyrine,CN(C)c2c(C)n(C)n(c1ccccc1)c2=O ,-0.364,True,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,1,False,0,231.299,17
3-Pentanol,CCC(O)CC,-0.24,True,CCC(O)CC,1,False,0,88.15,6
p-Nitrotoluene,Cc1ccc(cc1)N(=O)=O,-2.49,True,Cc1ccc([N+](=O)[O-])cc1,1,False,0,137.138,10
4-Methylpentanol,CC(C)CCCO,-1.14,True,CC(C)CCCO,1,False,0,102.17699999999999,7
Norethisterone,CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.57,True,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(O)C3CCC21C,1,False,0,314.42500000000007,23
bromopropylate,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2 ,-4.93,True,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,1,False,0,428.12000000000006,22
Pyrazon,Nc2cnn(c1ccccc1)c(=O)c2Cl,-2.878,True,Nc1cnn(-c2ccccc2)c(=O)c1Cl,1,False,0,221.647,15
2-Methylbutan-2-ol,CCC(C)(C)O,0.15,True,CCC(C)(C)O,1,False,0,88.14999999999998,6
p-Cresol,Cc1ccc(O)cc1,-0.73,True,Cc1ccc(O)cc1,1,False,0,108.13999999999999,8
Ethyl formate,CCOC=O,0.15,True,CCOC=O,1,False,0,74.07900000000001,5
"N,N-Dimethylaniline",CN(C)c1ccccc1,-1.92,True,CN(C)c1ccccc1,1,False,0,121.18299999999995,9
Decalin,C1CCC2CCCCC2C1,-5.19,True,C1CCC2CCCCC2C1,1,False,0,138.254,10
Butanethiol ,CCCCS,-2.18,True,CCCCS,1,False,0,90.19099999999999,5
Benzo(e)pyrene,c1ccc2c(c1)c3cccc4ccc5cccc2c5c43,-7.8,True,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,1,False,0,252.31599999999997,20
Tetrachloroethylene,ClC(=C(Cl)Cl)Cl,-2.54,True,ClC(Cl)=C(Cl)Cl,1,False,0,165.834,6
3-Pentanone,CCC(=O)CC,-0.28,True,CCC(=O)CC,1,False,0,86.134,6
Acrylonitrile,C=CC#N,0.15,True,C=CC#N,1,False,0,53.06399999999999,4
Flumethasone,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613,True,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1,False,0,410.4570000000002,29
2-Hexanone,CCCCC(=O)C,-0.8,True,CCCCC(C)=O,1,False,0,100.16099999999999,7
Terbumeton,CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239,True,CCNc1nc(NC(C)(C)C)nc(OC)n1,1,False,0,225.296,16
3-Methylheptane,CCCCC(C)CC,-5.16,True,CCCCC(C)CC,1,False,0,114.23199999999999,8
"1,2-Dibromoethane",BrCCBr,-1.68,True,BrCCBr,1,False,0,187.862,4
Isoprocarb,CNC(=O)Oc1ccccc1C(C)C,-2.863,True,CNC(=O)Oc1ccccc1C(C)C,1,False,0,193.24599999999998,14
Niridazole,O=C1NCCN1c2ncc(s2)N(=O)=O,-3.22,True,O=C1NCCN1c1ncc([N+](=O)[O-])s1,1,False,0,214.20600000000002,14
Benzo(a)fluorene,C1c2ccccc2c3ccc4ccccc4c13,-6.68,True,c1ccc2c(c1)Cc1c-2ccc2ccccc12,1,False,0,216.283,17
2-Chloroanisole,COc1ccccc1Cl,-2.46,True,COc1ccccc1Cl,1,False,0,142.58499999999998,9
Bromophos,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09,True,COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,1,False,0,366.0,16
Quinonamid,ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.03,True,O=C(CC(Cl)Cl)NC1=C(Cl)C(=O)c2ccccc2C1=O,1,False,0,332.57000000000005,20
"P,P'-DDD",ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2 ,-7.2,True,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,1,False,0,320.04600000000005,18
Methyl acrylate,COC(=O)C=C,-0.22,True,C=CC(=O)OC,1,False,0,86.09,6
Chloroxuron,CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.89,True,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,1,False,0,290.75,20
Azobenzene,N(=Nc1ccccc1)c2ccccc2,-4.45,True,c1ccc(N=Nc2ccccc2)cc1,1,False,0,182.226,14
4-Isopropyltoluene,CC(C)c1ccc(C)cc1,-3.77,True,Cc1ccc(C(C)C)cc1,1,False,0,134.22199999999998,10
"2,6-Dichlorophenol",Oc1c(Cl)cccc1Cl,-1.79,True,Oc1c(Cl)cccc1Cl,1,False,0,163.003,9
Sucrose,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.79,True,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,1,False,0,342.297,23
d-inositol,OC1C(O)C(O)C(O)C(O)C1O,0.35,True,OC1C(O)C(O)C(O)C(O)C1O,1,False,0,180.156,12
Dyphylline,Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.17,True,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,1,False,0,254.24599999999995,18
Chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.111,True,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,1,False,0,323.13200000000006,20
3-Ethyl-3-pentanol,CCC(O)(CC)CC,-0.85,True,CCC(O)(CC)CC,1,False,0,116.204,8
Epitostanol,CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.41,True,CC12CCC3C(CCC4CC5SC5CC43C)C1CCC2O,1,False,0,306.51500000000004,21
"1,2-Dibromobenzene",Brc1ccccc1Br,-3.5,True,Brc1ccccc1Br,1,False,0,235.90599999999998,8
"2,4,6-Trichlorophenol",Oc1c(Cl)cc(Cl)cc1Cl,-2.34,True,Oc1c(Cl)cc(Cl)cc1Cl,1,False,0,197.44799999999998,10
oryzalin,CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.16,True,CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],1,False,0,346.3650000000001,23
RTI 20,C2c1ccccc1N(CCF)C(=O)c3ccccc23 ,-4.799,True,O=C1c2ccccc2Cc2ccccc2N1CCF,1,False,0,255.29199999999997,19
"2,4-Dimethyl-3-pentanone",CC(C)C(=O)C(C)C,-1.3,True,CC(C)C(=O)C(C)C,1,False,0,114.18799999999997,8
5-(3-Methyl-2-butenyl)-5-isoPrbarbital,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C(C)C,-2.593,True,CC(C)=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,False,0,238.28699999999998,17
gentisin,c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943,True,COC1=CC2OC3C=CC(O)=CC3C(=O)C2C(O)=C1,1,False,0,262.261,19
Caffeine,Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.8759999999999999,True,Cn1c(=O)c2c(ncn2C)n(C)c1=O,1,False,0,194.19399999999996,14
Spironolactone,CC(=O)SC4CC1=CC(=O)CCC1(C)C5CCC2(C)C(CCC23CCC(=O)O3)C45,-4.173,True,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1,False,0,416.58300000000025,29
"3,4-Dimethylphenol",Cc1ccc(O)cc1C,-1.38,True,Cc1ccc(O)cc1C,1,False,0,122.16699999999999,9
Diphenyl ether ,O(c1ccccc1)c2ccccc2,-3.96,True,c1ccc(Oc2ccccc2)cc1,1,False,0,170.211,13
"2,2',4,4',5,5'-PCB",Clc1cc(Cl)c(cc1Cl)c2cc(Cl)c(Cl)cc2Cl ,-8.56,True,Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,1,False,0,360.88200000000006,18
nicotinamide,NC(=O)c1cccnc1 ,0.61,True,NC(=O)c1cccnc1,1,False,0,122.12699999999997,9
Thiophenol ,Sc1ccccc1,-2.12,True,Sc1ccccc1,1,False,0,110.18099999999997,7
XMC,CNC(=O)Oc1cc(C)cc(C)c1,-2.5810000000000004,True,CNC(=O)Oc1cc(C)cc(C)c1,1,False,0,179.219,13
Chlordane,ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.86,True,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,1,False,0,409.7819999999999,18
Dimethyldisulfide,CSSC,-1.44,True,CSSC,1,False,0,94.20400000000001,4
Benzamide,NC(=O)c1ccccc1,-0.96,True,NC(=O)c1ccccc1,1,False,0,121.13899999999995,9
o-Chlorobromobenzene,Clc1ccccc1Br,-3.19,True,Clc1ccccc1Br,1,False,0,191.45499999999998,8
Monotropitoside,COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.742,True,COC(=O)c1ccccc1OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O,1,False,0,446.40500000000003,31
3-Heptanol ,CCCCC(O)CC,-1.47,True,CCCCC(O)CC,1,False,0,116.20399999999998,8
RTI 15,CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23 ,-4.553999999999999,True,CCN1c2ncccc2C(=O)Nc2c(C)cc(C)nc21,1,False,0,268.32,20
"3,5-Dichlorophenol",Oc1cc(Cl)cc(Cl)c1,-1.34,True,Oc1cc(Cl)cc(Cl)c1,1,False,0,163.003,9
1-Methylphenanthrene,Cc1cccc2c1ccc3ccccc32,-5.85,True,Cc1cccc2c1ccc1ccccc12,1,False,0,192.261,15
2-Ethyl-1-hexanol,CCCCC(CC)CO,-2.11,True,CCCCC(CC)CO,1,False,0,130.231,9
Diallate,CC(C)N(C(C)C)C(=O)SCC(=CCl)Cl,-4.2860000000000005,True,CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,1,False,0,270.225,15
Toluene ,Cc1ccccc1,-2.21,True,Cc1ccccc1,1,False,0,92.14099999999999,7
Nitrapyrin,Clc1cccc(n1)C(Cl)(Cl)Cl,-3.76,True,Clc1cccc(C(Cl)(Cl)Cl)n1,1,False,0,230.909,11
Cycloheptene,C1CCC=CCC1,-3.18,True,C1=CCCCCC1,1,False,0,96.173,7
Thiram,CN(C)C(=S)SSC(=S)N(C)C ,-3.9,True,CN(C)C(=S)SSC(=S)N(C)C,1,False,0,240.44400000000002,12
Griseofulvin,COC1=CC(=O)CC(C)C13Oc2c(Cl)c(OC)cc(OC)c2C3=O,-3.2460000000000004,True,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,False,0,352.7700000000001,24
